EncryptedID,Semester,GPA,TC qua,Acc
bf5cd2d3b8b23161bad4d65a9afedf016a5715fae774670392356bf10968c885,8,2.75,12,126
bf5cd2d3b8b23161bad4d65a9afedf016a5715fae774670392356bf10968c885,9,2.81,14,140
bf5cd2d3b8b23161bad4d65a9afedf016a5715fae774670392356bf10968c885,10,2.13,13,153
bf5cd2d3b8b23161bad4d65a9afedf016a5715fae774670392356bf10968c885,11,2.0,2,155
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,1,2.58,12,12
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,2,2.57,14,26
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,3,2.66,16,42
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,4,2.56,16,58
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,5,2.83,16,76
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,6,3.26,19,95
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,7,2.68,17,115
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,8,2.72,16,131
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,9,3.14,11,144
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,10,3.0,3,147
bf8811e159de126d083ca6cd92f0fe19ecd0200cc8eda153a5553094f25335f1,11,3.5,9,156
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,1,1.71,14,14
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,2,0.68,6,20
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,3,1.98,19,39
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,4,1.12,11,50
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,5,1.47,16,71
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,6,2.36,22,93
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,7,3.12,21,114
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,8,3.34,19,133
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,9,3.64,11,143
bf98d6a5ec67edfa11894a841d4ba6dffc209be26e2c2e95ed6c68a8946f1979,10,4.0,12,155
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,1,1.86,14,14
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,2,1.55,11,25
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,3,2.6,21,46
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,4,1.42,15,58
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,5,2.44,17,80
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,6,2.5,23,98
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,7,3.29,21,119
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,8,2.86,11,130
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,9,3.08,13,143
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,10,0.88,3,146
bfa290ed0dcd13edc6c36c09f2b73821acafe64a55f2589268be03257519b228,11,3.5,9,155
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,1,3.5,12,12
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,2,3.38,12,24
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,3,3.38,20,44
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,4,3.12,21,65
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,5,3.53,19,84
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,6,3.65,17,101
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,7,3.43,21,122
bfb90bac8547bc697ce78363ef399a9f917ff177cc820febfeb995e74bfc2edd,8,4.0,6,128
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,1,3.0,12,12
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,2,2.79,14,26
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,3,2.79,14,45
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,4,2.79,21,66
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,5,2.17,15,85
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,6,3.21,21,106
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,7,2.98,21,127
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,8,3.42,13,140
bfd2c5a641f23dff471e0f5a17e7f0af08a9c30f46cf58569d5c1b627d73499b,9,3.4,15,155
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,1,2.58,12,12
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,2,1.82,12,24
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,3,3.25,16,40
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,4,3.4,21,61
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,5,3.2,20,83
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,6,3.52,20,103
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,7,3.71,14,117
c00bc2a0ebce012f0ac82c9e200465dc282ec3b77b36a5e59583acf648f16601,8,4.0,8,125
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,1,2.58,12,12
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,2,1.14,12,24
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,3,1.04,9,33
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,4,1.86,14,47
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,5,0.83,7,57
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,6,1.57,12,69
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,7,1.88,14,83
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,8,1.29,11,94
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,9,1.57,11,107
c013fdd08969ccd283a5ba7845743c21d8cf94bb44b5db1d8052f5e82bd62211,10,2.0,12,119
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,1,1.0,4,4
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,2,1.92,12,16
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,3,1.44,11,31
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,4,2.12,8,39
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,5,2.0,18,64
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,6,1.59,15,84
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,7,2.52,20,109
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,8,2.97,19,128
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,9,3.25,16,144
c01d8637ecd443af3b112a8b2a6e5f363d0f6ab737d69323102e56b56cf01f74,10,2.75,12,156
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,1,1.64,10,10
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,2,1.36,11,21
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,3,2.19,21,42
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,4,2.0,18,60
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,5,2.62,14,78
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,6,2.8,21,99
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,7,3.57,14,115
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,8,3.35,20,135
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,9,3.81,8,146
c037ddd79c94c24ca7701ab85f43c13bb5536704301307c5e9cb055501bb6d52,10,4.0,9,155
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,1,3.83,12,12
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,2,3.75,12,24
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,3,3.78,18,42
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,4,3.92,20,62
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,5,3.89,19,83
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,6,3.69,18,101
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,7,3.82,17,120
c0c8d4b48f6337356e76eed530719ccddc1d8c84b2f0e2b4846b9769ee20f85f,8,4.0,6,126
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,1,2.25,12,12
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,2,1.82,14,26
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,3,2.81,16,42
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,4,2.09,17,59
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,5,2.87,17,76
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,6,2.68,20,96
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,7,2.57,19,115
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,8,2.71,19,134
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,9,2.89,7,141
c0d7c98110ab6446b1e6a62b153c301ec3f2192ef3c32a699a2ebe0eb25e3885,10,3.71,14,155
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,1,0.92,4,4
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,2,1.0,9,13
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,3,1.03,8,21
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,4,0.64,8,29
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,5,0.85,5,34
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,6,1.79,14,48
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,7,1.79,9,65
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,8,2.79,21,86
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,9,1.75,18,104
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,10,0.57,5,109
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,11,2.81,18,129
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,12,3.29,14,141
c0e96bb5a6d169d0f92e3936a310c6fcb9a53ac5d6cc5f15e1072436a769526d,13,0.0,0,141
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,1,1.42,8,8
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,2,2.11,11,19
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,3,2.69,14,37
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,4,2.5,20,57
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,5,2.55,17,77
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,6,2.79,19,96
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,7,2.94,18,114
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,8,2.94,17,131
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,9,2.92,12,143
c0f053b9bbab9e16346b35a73554a6dc27d26addfc6547f4dd10abaf56b13e37,10,4.0,12,155
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,1,2.42,12,12
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,2,2.0,14,26
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,3,2.47,16,42
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,4,2.26,19,61
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,5,3.45,19,80
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,6,3.57,21,98
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,7,3.8,22,120
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,8,3.52,23,143
c0fe940e9e7838a97e66448fc7b0d4aaf73a7fabf29ed7931825acd9f5c31523,9,4.0,12,155
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,1,2.42,12,12
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,2,1.42,9,21
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,3,2.25,16,42
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,4,2.37,19,61
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,5,2.7,17,82
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,6,3.24,19,101
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,7,2.97,19,120
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,8,2.86,19,139
c12312ef19367ec72c4e52dc6dd00ea080cd17199a64ae86d8e3bba9ffd120b9,9,3.56,17,156
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,1,2.0,12,12
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,2,1.57,11,23
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,3,1.66,16,39
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,4,2.67,18,57
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,5,2.38,19,78
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,6,2.92,20,98
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,7,2.92,19,117
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,8,3.34,16,133
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,9,3.57,7,140
c1a371f46278e57a76935790a2b56335be2d5b534a79237e93a3a7463242525d,10,3.88,16,156
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,1,2.08,12,12
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,2,1.5,11,23
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,3,2.21,14,37
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,4,2.19,14,51
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,5,2.18,17,68
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,6,2.5,21,89
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,7,3.07,21,110
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,8,3.47,17,127
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,9,3.5,16,143
c249011bf34828ce3d69db8ed4c011abca4519f471fe8027fa7b3facde488d8f,10,3.62,12,155
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,1,2.14,14,14
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,2,0.0,0,14
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,3,1.83,13,27
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,4,0.88,6,33
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,5,2.07,12,51
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,6,2.57,23,74
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,7,3.25,24,102
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,8,3.52,20,122
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,9,3.21,19,143
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,10,2.73,11,154
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,11,0.0,0,154
c2649353a6b704db7d61d14856b3b7008101b3ea7f663c053bcb79f1ea756fd1,12,2.5,2,156
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,1,1.42,8,8
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,2,1.68,14,22
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,3,1.81,16,38
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,4,0.33,2,40
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,5,1.88,12,52
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,6,0.65,8,60
c2847f80ba23eca82db4b057d8e478e1de87b633b7ca7b67e4f17e1c53722c38,7,0.0,0,60
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,1,1.5,8,8
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,2,2.58,12,20
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,3,2.31,16,36
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,4,2.64,18,54
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,5,2.7,22,76
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,6,2.26,20,96
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,7,2.02,18,114
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,8,2.82,19,133
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,9,3.2,15,148
c28e52f61577f62a6200f594e083f742b0abe88b3317a949edfe891acdfbca0a,10,3.5,9,157
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,1,1.83,12,12
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,2,3.0,12,24
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,3,3.0,18,42
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,4,3.29,17,59
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,5,3.25,20,83
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,6,3.78,18,101
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,7,3.76,19,122
c291ba48ec6df40325d3f784941800cc5d0ed8404680f96e8508d5cf3daa774a,8,4.0,10,130
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,1,0.75,4,4
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,2,1.5,9,13
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,3,1.06,10,27
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,4,0.62,7,34
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,5,1.39,16,57
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,6,0.77,7,64
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,7,2.81,13,80
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,8,1.05,11,91
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,9,2.25,21,117
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,10,3.25,22,139
c2b78e0f9366ac687b478c966b96597d91c13515e57f5e5b81654635d07d2e20,11,2.7,5,147
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,1,1.17,6,6
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,2,2.07,11,17
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,3,1.81,18,41
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,4,2.08,15,56
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,5,2.5,18,77
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,6,2.8,22,99
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,7,2.48,21,120
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,8,2.57,19,139
c2f5fc146992129e5393c06834ba4bb9a92eecbc400a545a141dc9156fa16417,9,3.47,16,155
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,1,2.1,11,11
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,2,3.32,11,22
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,3,3.44,16,42
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,4,2.9,15,57
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,5,3.3,22,81
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,6,3.39,18,99
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,7,3.39,19,120
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,8,3.89,18,138
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,9,3.77,13,151
c3141c333edb5da58bf7d24fde3db08e17153b1091d109e14ab087e7e743ca9e,10,4.0,9,160
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,1,1.14,10,10
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,2,1.45,11,21
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,3,1.72,21,44
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,4,1.83,18,62
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,5,2.05,19,80
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,6,3.14,21,101
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,7,2.78,13,114
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,8,3.4,15,127
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,9,2.61,14,143
c31d192f3b65c3ee48792e9268366f2274b0dfc5a84f8be20e8695ccf8d934c8,10,3.5,12,155
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,1,1.75,12,12
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,2,2.61,14,26
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,3,2.68,14,40
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,4,1.92,17,57
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,5,1.66,13,70
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,6,3.39,23,93
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,7,3.29,19,115
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,8,3.18,18,133
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,9,2.5,8,143
c3289580e3f0e3721512b408250c683dbcd9a67328778ad180122600b31ea47d,10,3.25,12,155
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,1,1.67,8,8
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,2,2.54,12,20
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,3,2.28,15,39
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,4,2.17,18,57
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,5,2.25,18,77
c34416e0f015e9b67825fa7718daa35dfbb430f0bd46ded19397bea4cc7b6ba1,6,2.66,19,96
